txn_id,customer_id,txn_timestamp,txn_amount,txn_type,device_id,location,status
TXN03647,1100,2025-11-29 22:39:24,7557.75,TRANSFER,0f793697-1b2c-4b83-8d47-0e79441a0c41,"North Kevinfort, AE",COMPLETED
TXN03648,1652,2025-08-04 02:21:32,349.01,DEPOSIT,594b763a-3165-4320-9f4a-b6ac42ac5cf3,"Mckenzieberg, CI",FAILED
TXN03649,1461,2025-12-01 18:02:39,1402.15,DEPOSIT,864a512d-d9ce-429c-9b57-856c005b8b64,"New Amychester, VA",FAILED
TXN03650,1003,2025-11-21 20:00:59,5002.44,DEPOSIT,36d115d2-1d16-4bef-a439-6c919f58ff84,"Port Melanie, YE",PENDING
TXN03651,1728,2025-08-01 14:57:29,5229.0,WITHDRAWAL,f407c3d7-f89c-43fd-b2c3-ab3d5ea5601a,"Jasonport, SC",COMPLETED
TXN03652,1180,2025-11-19 16:13:55,9878.95,DEPOSIT,532ff93e-16d2-4311-99ca-745c13db3a41,"Johnsonborough, KG",FAILED
TXN03653,1992,2025-06-15 20:12:20,6013.22,WITHDRAWAL,17aea444-a49d-44dc-8d9f-363b6547751d,"Mitchellburgh, MV",PENDING
TXN03654,1402,2025-03-09 01:03:22,5645.05,DEPOSIT,e8997388-5596-41d7-b0d8-c235d50913c0,"Justinburgh, AD",COMPLETED
TXN03655,1906,2025-11-28 13:02:40,8232.43,WITHDRAWAL,3b0305cd-d49d-4b27-9f99-ce04f625b970,"Jennafurt, VU",FAILED
TXN03656,1055,2025-09-15 12:11:19,3377.83,WITHDRAWAL,3ffd48e4-a9e2-4ef7-a4e2-d2432b6c07d4,"Adamland, GB",PENDING
TXN03657,1047,2025-06-11 00:17:38,1168.8,TRANSFER,46b4b460-3aa4-460b-8b8b-ecdaaa99b6a3,"Reyeston, VU",FAILED
TXN03658,1429,2025-12-03 14:40:54,4710.54,DEPOSIT,78e7a1da-425a-45d9-ad1a-4d54d54c9bed,"Lake Ebonychester, BE",COMPLETED
TXN03659,1166,2025-10-17 05:31:47,5910.21,DEPOSIT,86867a77-9218-4d0d-ad24-79993ff5359d,"North Scottstad, CD",FAILED
TXN03660,1730,2025-05-22 10:24:04,4009.05,DEPOSIT,427f89ba-1316-4632-a22a-8b0b56591909,"Lake Gregoryburgh, DM",COMPLETED
TXN03661,1561,2025-04-15 21:22:11,4233.78,WITHDRAWAL,663c756c-5684-457e-bcd3-a6051b504d43,"South Xaviermouth, NZ",FAILED
TXN03662,1176,2025-04-02 00:43:55,7824.06,DEPOSIT,bb5fe868-875e-4ac7-95fd-2682d47af39b,"Josephborough, GM",COMPLETED
TXN03663,1330,2025-09-02 16:51:16,6475.52,DEPOSIT,bb16f851-5c12-4211-a45e-6bd46f4bcfc3,"East Aprilland, LS",FAILED
TXN03664,1331,2025-11-25 21:36:23,1550.73,WITHDRAWAL,51ca63a8-e117-4d50-824e-fe9eb257283f,"South Deborahville, TL",COMPLETED
TXN03665,1889,2025-05-15 20:57:41,3839.8,DEPOSIT,90d98e1b-2ba1-47a1-8c7e-6fb779339fa8,"Lake Markport, UA",FAILED
TXN03666,1937,2025-03-05 17:23:04,6794.57,DEPOSIT,dcdf9bbd-95bb-440b-907f-229b15ecc9c4,"Lake Ginaport, DJ",COMPLETED
TXN03667,1733,2025-07-26 20:35:46,679.39,TRANSFER,80f78a72-4534-47d7-9b8b-f42ce915c550,"West Danieltown, GB",PENDING
TXN03668,1748,2025-01-30 08:16:26,7358.94,WITHDRAWAL,5ca00a43-f623-4412-8363-0085d0c906e9,"Valenzuelashire, ET",PENDING
TXN03669,1660,2025-07-30 12:42:41,5477.29,WITHDRAWAL,6985276d-2b1c-40d3-9ace-f96048d5a1c5,"Ericville, DK",PENDING
TXN03670,1449,2025-10-26 05:46:02,7018.63,DEPOSIT,4d4df4c3-7341-4b55-9baa-a5f007d0bab0,"East Bretthaven, KH",COMPLETED
TXN03671,1049,2025-04-20 03:31:08,4511.47,DEPOSIT,facd237b-9e46-4cb1-af93-327d4ea635cf,"Powellport, ST",PENDING
TXN03672,1106,2025-01-26 16:46:47,4097.65,TRANSFER,2fc62e86-769e-4dc4-a599-a2848aded3bb,"East Ebonymouth, SV",FAILED
TXN03673,1678,2025-04-28 23:42:36,8250.93,WITHDRAWAL,e9c399cf-1a0e-44f9-b39f-17a99b4eca11,"Collinsview, MD",PENDING
TXN03674,1848,2025-08-20 23:35:40,3049.6,DEPOSIT,f77741eb-e8aa-445f-bf03-4bfc1fae5904,"Jamesberg, WS",PENDING
TXN03675,1097,2025-02-10 03:28:02,7898.55,TRANSFER,1858af42-e476-4120-8683-0022a795ed09,"East Bryanmouth, CU",COMPLETED
TXN03676,1866,2025-03-20 02:56:19,5876.09,DEPOSIT,e0b8f61c-d42d-4288-a713-8e6e5bfb5797,"East Keith, ST",COMPLETED
TXN03677,1628,2025-04-01 03:49:13,9297.57,TRANSFER,ba2e1bde-032a-4ba2-b90c-6ecfb71ba2f8,"East Nicole, LK",COMPLETED
TXN03678,1219,2025-12-01 20:47:20,2081.8,DEPOSIT,649ff39c-f152-4a82-ac95-722065005015,"Bassbury, DJ",PENDING
TXN03679,1753,2025-01-03 07:28:52,8472.42,WITHDRAWAL,eff27b85-3f34-44af-9029-98fa23b22e08,"Erikside, NO",COMPLETED
TXN03680,1796,2025-06-09 14:53:55,4233.28,DEPOSIT,795dc229-72bc-4c1e-9044-53540a1323ef,"Johnsonberg, VN",FAILED
TXN03681,1212,2025-11-30 23:35:00,6199.63,WITHDRAWAL,a26d50d4-fe2b-43df-a6dd-341c32a9c5ef,"Bowmanchester, KN",COMPLETED
TXN03682,1892,2025-05-23 21:03:24,5293.68,DEPOSIT,f8a9cf5d-0d43-4a82-8d69-088378429374,"Tuckerberg, BO",COMPLETED
TXN03683,1458,2025-01-14 03:33:42,3618.49,DEPOSIT,cb2245c0-2db0-4e42-9689-e017a6795213,"Meganton, AO",PENDING
TXN03684,1960,2025-03-28 15:41:32,6150.63,DEPOSIT,e1e9895e-0929-45b0-b2ee-e93737fa4b20,"Melissatown, FM",PENDING
TXN03685,1476,2025-09-02 08:59:44,2787.06,DEPOSIT,b6f59410-992d-4ece-811b-9af2cdcc2676,"Levyberg, JM",FAILED
TXN03686,1084,2025-10-18 00:33:40,1490.56,DEPOSIT,583bfc76-2337-4bb8-b981-154fcde85e6f,"Ianstad, JP",COMPLETED
TXN03687,1940,2025-11-18 19:24:59,2406.79,TRANSFER,aa9aecab-cf92-4545-beb4-7aa26fd694ff,"New Gregory, NZ",FAILED
TXN03688,1709,2025-10-01 07:09:04,8038.37,DEPOSIT,b69b72a1-b5a6-4e72-80e1-6f34f418bd37,"New Andrea, ME",PENDING
TXN03689,1298,2025-03-08 06:41:37,6966.89,DEPOSIT,ce10686f-1a78-4b9a-a856-227a8e3898b3,"Port Sarah, TR",FAILED
TXN03690,1792,2025-03-10 06:23:02,4468.21,DEPOSIT,f862109e-3113-41e9-a5ea-2820619ea1df,"Port Mary, SY",COMPLETED
TXN03691,1431,2025-08-25 05:36:36,1071.83,TRANSFER,e277b64e-7a65-46ee-8576-a6fd8416cbe1,"West Henrybury, MH",COMPLETED
TXN03692,1556,2025-11-25 12:48:50,9039.7,WITHDRAWAL,3b21d4bf-a683-4723-85f5-378c74e44766,"New Christinastad, TT",COMPLETED
TXN03693,1812,2025-03-26 12:33:26,7989.62,TRANSFER,6d275712-b9b8-4ca9-94a5-0e55d2141053,"Lake Christopher, ET",PENDING
TXN03694,1401,2025-04-25 23:52:32,790.87,WITHDRAWAL,b84c570d-77b3-4648-b505-16a14ffd78e1,"West Adamfort, TD",COMPLETED
TXN03695,1716,2024-12-31 20:30:58,6581.34,WITHDRAWAL,b92491d9-0191-4b80-9ffd-22147abf9970,"Ashleyshire, VA",FAILED
TXN03696,1870,2025-08-11 00:22:23,6257.46,DEPOSIT,c840c21c-32a4-40fb-a645-8cffe9b6a838,"Stephenhaven, NI",PENDING
TXN03697,1151,2025-09-13 17:44:22,5954.71,DEPOSIT,1218eb09-c4c9-42d8-a010-1b246a237315,"New Sarah, LR",FAILED
TXN03698,1149,2025-11-28 12:20:41,6066.73,WITHDRAWAL,c7f8f1f9-9c63-4e52-92ad-763a5bc04c28,"Andreastad, IT",COMPLETED
TXN03699,1464,2025-09-29 18:19:52,5047.17,TRANSFER,952bc2ce-5eeb-4aa8-a675-20c329b2b901,"Matthewborough, ET",FAILED
TXN03700,1864,2025-09-15 01:33:41,839.9,DEPOSIT,113bf124-9cc1-4691-93d0-e3eebe143804,"Kellyshire, NG",PENDING
TXN03701,1972,2025-03-16 15:12:01,6827.24,TRANSFER,ebb43d16-1c17-44a6-9ab9-1fbdb052df0f,"North Candicefort, KR",FAILED
TXN03702,1760,2025-05-04 17:01:58,5083.48,DEPOSIT,dc4dcfcb-fa32-49ee-bafb-00f9ac2a8ede,"Perezstad, ES",PENDING
TXN03703,1748,2025-08-08 14:59:50,6416.3,DEPOSIT,bbe5c3d7-55ce-411d-9a7f-1ca8f15a216f,"West Calvinbury, SB",FAILED
TXN03704,1946,2025-11-17 21:52:02,7821.31,WITHDRAWAL,3cbceeee-2402-4d52-a471-dee4e7d60ad4,"Dennisfort, SC",COMPLETED
TXN03705,1393,2025-10-13 20:24:34,6791.26,WITHDRAWAL,f5319da6-f5e5-4982-9e4d-d5df7753c304,"Lake Jamesburgh, GM",FAILED
TXN03706,1330,2025-08-18 19:21:18,2602.23,TRANSFER,841597ef-23d2-4b8f-9cae-72f78b84a168,"South Bryanhaven, VU",PENDING
TXN03707,1044,2025-08-26 07:17:14,4658.83,WITHDRAWAL,5a722e69-3ae5-4c8d-8007-a6c691f8ce94,"Emilymouth, CU",COMPLETED
TXN03708,1960,2025-12-13 22:35:11,6941.28,DEPOSIT,29467638-e735-4bf2-9213-3d641eb8a9b5,"Curryshire, NO",FAILED
TXN03709,1578,2025-03-29 18:33:11,6081.86,TRANSFER,d1160c97-e422-42a7-bf7f-cbe8db4c0d45,"North Christopher, UZ",FAILED
TXN03710,1849,2025-11-02 17:06:00,2003.42,WITHDRAWAL,fcef304b-fd93-46d9-bd15-407134b2398e,"North Wendyhaven, NA",FAILED
TXN03711,1923,2025-02-27 18:31:49,163.42,TRANSFER,6e968d8c-d100-444b-8dc8-56a63da0fe55,"Kimberlyshire, IL",COMPLETED
TXN03712,1611,2025-09-02 10:01:41,282.72,TRANSFER,d064dc38-3c20-4be6-86d9-283506beac5a,"New Lauriebury, MA",PENDING
TXN03713,1885,2025-06-01 00:46:43,6055.64,WITHDRAWAL,b71b7fc7-5f4a-4227-b3ab-76168c11798c,"Lake Benjaminton, CO",PENDING
TXN03714,1481,2025-01-24 08:53:09,3146.25,WITHDRAWAL,b4d81135-1367-4ec9-8df7-170f272f5443,"Andrewland, PE",FAILED
TXN03715,1681,2025-01-16 06:34:46,4927.23,TRANSFER,6c333aea-f8f6-4f24-8304-b63a848e44dc,"South Cynthiafort, SN",COMPLETED
TXN03716,1353,2025-06-11 07:13:37,2718.73,DEPOSIT,2f080fd0-310a-4455-a1e0-c35ecae3f071,"West Ashleyshire, QA",COMPLETED
TXN03717,1810,2025-11-10 05:41:56,3374.81,DEPOSIT,aa2c64ac-35a9-42b3-82c0-2fbcdaa21fe9,"North Joshua, BA",PENDING
TXN03718,1801,2025-04-23 07:23:46,7591.74,TRANSFER,b967956d-368a-4097-817c-f2ed7ede0a0a,"West Kevin, CA",PENDING
TXN03719,1396,2025-01-15 11:42:54,5754.82,DEPOSIT,0b841a34-deec-4066-90fb-e0fc5c792053,"West Megantown, BI",PENDING
TXN03720,1869,2025-01-04 00:38:39,5862.82,DEPOSIT,1f38afb0-3303-4ccc-9c4b-5f944ad3e848,"West Michael, CH",FAILED
TXN03721,1055,2025-06-14 19:19:20,1485.99,TRANSFER,b8832e4e-0c1d-4fd5-a216-a46c4dafa6bd,"Wolfberg, LA",PENDING
TXN03722,1431,2025-09-05 04:50:48,9559.54,DEPOSIT,f5c8e52d-98c7-4f9c-bb65-c1beadd3f1b4,"Rodneymouth, CO",COMPLETED
TXN03723,1372,2025-08-27 10:24:12,7044.76,WITHDRAWAL,c7f66ab7-cb7f-47c9-a0b5-b8dd7d370e28,"Lake Alexandraside, TV",FAILED
TXN03724,1503,2025-07-20 23:26:37,7938.04,WITHDRAWAL,d95790c9-e7fe-4bd4-8dc0-fa92b71ed6ef,"Henryfort, LK",COMPLETED
TXN03725,1148,2025-06-08 12:07:09,9436.02,WITHDRAWAL,37bda64d-1045-487d-9d61-730b5efe232c,"Marshallland, CN",PENDING
TXN03726,1843,2025-10-14 22:35:03,8580.35,WITHDRAWAL,8874b98d-1582-4275-897b-c49d9b41b6d4,"New Stephen, ZW",FAILED
TXN03727,1346,2025-10-18 14:35:58,9414.39,TRANSFER,79ff4799-81b5-44d9-8719-a40b0aae2523,"North Joshua, CI",FAILED
TXN03728,1941,2025-08-01 21:08:03,6818.32,WITHDRAWAL,8054a1de-bd40-459e-9771-f4cf51af9035,"Nobleland, KH",PENDING
TXN03729,1426,2025-09-25 11:46:08,3815.93,DEPOSIT,392d3cda-b964-4f94-940b-6abc74cc7889,"Danielside, LA",FAILED
TXN03730,1809,2025-01-10 19:52:46,324.22,WITHDRAWAL,a84629fe-9428-4c61-b977-90b2f63b2c0f,"Maxwellton, HU",PENDING
TXN03731,1673,2025-08-16 06:42:53,9277.07,TRANSFER,e059f743-590b-472d-9b60-a402cb9ca88c,"Ballardhaven, LS",FAILED
TXN03732,1679,2025-08-13 21:13:50,637.98,DEPOSIT,c46946af-1b25-437e-9198-26eae83c77a1,"Johnfurt, WS",FAILED
TXN03733,1655,2025-02-19 19:52:14,1131.64,TRANSFER,d3c5eaa4-4767-4dc8-a688-f9505c982e6d,"Carolynbury, TV",FAILED
TXN03734,1201,2025-03-07 08:05:35,6950.79,WITHDRAWAL,50f27dcc-9044-45ef-ac9d-18ef14c6423e,"Anthonychester, GT",COMPLETED
TXN03735,1338,2025-07-07 04:43:22,6206.91,WITHDRAWAL,74c217b6-e57a-42cf-aba4-5a3ad8f1d3b3,"East Tiffanymouth, ZW",PENDING
TXN03736,1610,2025-01-26 22:02:27,7058.54,TRANSFER,8f1584cf-7569-4284-b27c-ff9d5ae8d92c,"Jacobstad, MK",COMPLETED
TXN03737,1621,2025-09-05 17:49:36,8836.42,DEPOSIT,c179981c-5629-4311-b80f-a0c559266a34,"Lake Luis, JM",FAILED
TXN03738,1422,2025-12-07 15:29:43,1130.27,TRANSFER,c243a625-733e-4516-8938-0789d9738a63,"Bryanthaven, SL",COMPLETED
TXN03739,1333,2025-07-15 00:55:38,2827.48,WITHDRAWAL,e0712f7a-ed58-4d65-967b-35b8cd7038f4,"Lake Jennifer, ZA",COMPLETED
TXN03740,1570,2025-02-18 01:57:18,9169.15,WITHDRAWAL,c3252cec-1b19-4089-8c8f-01f1f932e8da,"Lake Benjaminberg, GD",COMPLETED
TXN03741,1500,2025-08-30 18:32:11,8797.65,TRANSFER,c4df0d2f-058b-47ea-86f8-aa1decf1f1ff,"Troyland, CM",FAILED
TXN03742,1177,2025-10-12 04:30:33,2306.19,WITHDRAWAL,b0262ee1-1b0b-411d-a70c-5dfb4b88146b,"Richardsonfort, SO",PENDING
TXN03743,1356,2025-09-09 13:00:34,1389.2,WITHDRAWAL,184364f5-478c-41ac-b18e-d53ee47b3030,"Lake Valerieside, NP",PENDING
TXN03744,1536,2025-05-28 21:12:26,5710.99,WITHDRAWAL,41d21a32-6b1e-496c-8595-c6c314f2125d,"Eduardochester, CN",COMPLETED
TXN03745,1378,2025-10-07 13:15:19,2454.89,DEPOSIT,f6107fd6-f27c-4ee9-92df-aea24cf55e0c,"Brownview, TM",COMPLETED
TXN03746,1606,2025-07-18 21:29:51,804.8,WITHDRAWAL,ce21e01c-1d6f-4a80-9508-b722785329a9,"North Waynemouth, AL",COMPLETED
TXN03747,1687,2025-03-24 22:35:23,1767.58,TRANSFER,c6cc82e1-7697-47cc-9388-5f7428332130,"Lake Justinport, GR",PENDING
TXN03748,1685,2025-10-13 11:30:42,260.26,TRANSFER,227564fe-3e88-4cb6-b6ad-3bb607764242,"Marychester, SM",PENDING
TXN03749,1442,2025-07-25 08:22:49,1278.69,WITHDRAWAL,a842c013-7b9e-435f-9ff6-f83a9d128e4b,"Carolineton, TW",COMPLETED
TXN03750,1802,2025-03-18 16:26:09,7339.7,DEPOSIT,cc4ff1cd-42c2-4d17-8e9a-a279c69abf22,"New Toni, PL",COMPLETED
TXN03751,1173,2025-06-10 02:16:43,603.25,TRANSFER,800dd675-bd9d-4d7e-a0db-93089844e343,"West Richard, TO",COMPLETED
TXN03752,1444,2025-02-27 08:37:51,4800.72,WITHDRAWAL,dae612b1-4852-414b-85b7-802b7794eab7,"North Sarahborough, BH",COMPLETED
TXN03753,1122,2025-02-02 16:27:39,3235.47,DEPOSIT,49d5641d-fa43-47bb-848e-ca3f6d0eaa2c,"East John, IN",COMPLETED
TXN03754,1982,2025-12-02 07:13:18,4077.05,TRANSFER,5f203b71-d0ca-4c48-a103-3940b07891e7,"New Kristinburgh, PL",COMPLETED
TXN03755,1914,2025-05-13 16:20:37,7214.97,DEPOSIT,79815276-d11f-4522-a5c4-f60614a7091a,"North Johnbury, PS",PENDING
TXN03756,1685,2025-06-16 15:48:56,4294.25,TRANSFER,27910c8e-d7c6-46f3-ba95-13e932a3b4be,"Pamelafort, KE",FAILED
TXN03757,1347,2025-01-09 23:50:54,7803.71,WITHDRAWAL,c8340ef7-f7ae-4bd3-8b40-2706d0012dde,"Jasonberg, KW",PENDING
TXN03758,1862,2025-02-02 00:23:12,3960.98,WITHDRAWAL,349bf73a-27a3-41ff-abf8-106da63f50af,"North Lorraineview, CD",COMPLETED
TXN03759,1260,2025-08-20 03:38:57,1295.07,DEPOSIT,eb8f6af2-d601-436b-9784-f6e61d112177,"Lake Derrickfurt, AG",PENDING
TXN03760,1673,2025-06-27 01:31:43,3336.12,DEPOSIT,a64d2f1c-66ea-459e-bcac-62093f72dfa4,"North Kristen, ML",FAILED
TXN03761,1179,2025-11-13 14:51:13,5049.26,TRANSFER,acc60992-fa4f-4ffc-934c-96452d317a3e,"Josephchester, OM",COMPLETED
TXN03762,1607,2025-08-26 08:33:17,9094.41,TRANSFER,c10e07c1-bf8e-4640-be8d-544af23c3d37,"Lisaside, IN",FAILED
TXN03763,1684,2025-09-01 02:51:55,9006.79,DEPOSIT,1eb304dc-6ca6-4bca-8663-705850e2f229,"Port Robertmouth, SV",FAILED
TXN03764,1397,2025-10-05 16:11:56,8989.83,WITHDRAWAL,4fa3230b-9c71-4ebd-b725-f18d9224e427,"Jessicachester, ME",FAILED
TXN03765,1181,2025-01-30 18:36:50,6311.76,WITHDRAWAL,5456dcc2-d3b8-4f55-99dc-592c46744dbb,"Jasonmouth, SO",FAILED
TXN03766,1543,2025-12-20 03:34:51,8599.27,WITHDRAWAL,b84736f2-2093-4d12-87ab-f7ad66c722f6,"Brianville, IR",PENDING
TXN03767,1487,2025-11-06 10:54:17,4857.35,TRANSFER,a82b29ee-da23-49c8-9128-b80b949d94e2,"Tammyburgh, FI",FAILED
TXN03768,1915,2025-02-17 09:40:50,8602.44,TRANSFER,97d974e9-5ed5-4843-8e1e-ff0558eb1b1c,"Port Michael, BG",PENDING
TXN03769,1572,2025-09-09 20:08:21,5187.58,DEPOSIT,eed5da65-bc9f-4e93-ab6f-0a98f2f2117b,"Nancyburgh, SE",COMPLETED
TXN03770,1082,2025-07-07 16:11:37,3085.14,DEPOSIT,ce4d2b97-ed12-4765-872c-365156083dd8,"Stewartfort, VC",COMPLETED
TXN03771,1616,2025-08-30 14:45:24,7882.55,DEPOSIT,e1eccef3-afa5-4f5f-95fe-26f416892173,"Stokesstad, IL",PENDING
TXN03772,1779,2025-10-14 09:41:41,1934.62,TRANSFER,21aaa0f0-e97d-48b3-8b70-d3ddd28bb2f4,"Henryfort, SA",COMPLETED
TXN03773,1375,2025-06-27 00:16:26,6971.4,TRANSFER,e8e52eba-c752-47b9-8907-bb4140cbf2c3,"Arianaview, TZ",FAILED
TXN03774,1377,2025-03-30 04:18:34,7674.43,WITHDRAWAL,ce86055d-4845-4436-ad58-ea8a4e5dd2ed,"North Ryanfurt, TN",FAILED
TXN03775,1053,2025-07-12 20:35:46,5678.1,DEPOSIT,63e27bd0-22be-450f-ac86-934382d321df,"Amyberg, SZ",FAILED
TXN03776,1213,2025-09-01 18:49:00,4034.37,DEPOSIT,cd654a85-5d71-4ec4-8e64-ebb55d3939b0,"South Steven, GT",COMPLETED
TXN03777,1294,2025-10-13 05:37:02,4106.72,WITHDRAWAL,5a04d51d-8ffe-4a70-bf5e-bfcbd0c980c4,"Denisefurt, AO",PENDING
TXN03778,1081,2025-07-31 09:03:02,8289.87,TRANSFER,e2cdd04c-05aa-4be7-9f0c-6e1323c44489,"Andrewburgh, ML",PENDING
TXN03779,1794,2025-04-02 02:22:55,5008.69,TRANSFER,32b7b24f-bb2b-4c75-9aae-abd7fa4eacb9,"Williamschester, BH",COMPLETED
TXN03780,1456,2025-07-27 23:32:23,9641.64,WITHDRAWAL,fc798076-dabc-4619-9d4f-a114fddc4552,"East Megan, CH",COMPLETED
TXN03781,1793,2025-04-01 22:48:01,9019.21,WITHDRAWAL,24b0e0ba-904c-4eaa-b0bb-727a07f4fe4b,"Farleystad, SV",COMPLETED
TXN03782,1290,2025-12-08 01:11:00,6685.36,WITHDRAWAL,7a17b2c5-b4e7-45bc-9aa9-c2ffcb44778d,"Jamesfurt, BG",COMPLETED
TXN03783,1640,2025-03-20 01:52:22,3283.63,DEPOSIT,d3426658-a62a-4c10-8f08-1ad75f29e42b,"Lake Erin, MD",COMPLETED
TXN03784,1045,2025-10-10 06:02:27,4910.87,WITHDRAWAL,a2768c96-ac8a-4219-bf1c-47f24c11d23b,"Stacieberg, PK",FAILED
TXN03785,1930,2025-07-21 21:18:05,9312.28,TRANSFER,ecb5ad17-af88-49b2-a7c1-5ab75b844e63,"South Christopher, SB",FAILED
TXN03786,1894,2025-08-03 13:26:40,4219.28,DEPOSIT,b9d52741-6a05-4b55-91e5-8b4143bc84fa,"Matthewport, UY",COMPLETED
TXN03787,1392,2025-09-11 15:48:23,5997.5,DEPOSIT,9f88ac2a-b614-452a-9ab6-4d5ce5567d9b,"Meganhaven, CI",FAILED
TXN03788,1575,2025-03-03 21:45:11,6295.22,TRANSFER,1bf42da6-b9c4-4e32-b16b-70dab9a28ca2,"Mckinneyport, KZ",FAILED
TXN03789,1729,2025-09-22 07:52:10,8532.39,WITHDRAWAL,707fb8c6-24cb-424d-8d0f-a825a8a3acf0,"New Jeremyberg, KZ",FAILED
TXN03790,1280,2025-04-11 19:12:32,4828.24,TRANSFER,99860656-3699-46ab-a951-9a0f060f22eb,"South Michelle, CO",FAILED
TXN03791,1375,2025-06-22 07:37:14,4849.53,DEPOSIT,eb0a0a80-689d-4d3b-b62f-fc7e1a346605,"Jenniferview, BB",COMPLETED
TXN03792,1457,2025-04-11 04:21:49,765.23,DEPOSIT,a9ed7cc3-561b-443a-a3b2-4106ec4ac04e,"Coryburgh, TG",FAILED
TXN03793,1301,2025-05-17 12:55:53,1133.42,WITHDRAWAL,1f6dd463-f4fe-410d-9457-2b45813026e3,"West Adamberg, KN",FAILED
TXN03794,1728,2025-11-13 00:00:35,6380.65,WITHDRAWAL,9a64d450-b7ec-45d6-882a-66d5219a0e6f,"North Thomas, CF",COMPLETED
TXN03795,1749,2025-04-16 05:09:08,2763.81,WITHDRAWAL,5b440dac-9671-4d4f-96a8-9706a2ed22e3,"Port Stacey, SL",FAILED
TXN03796,1304,2025-12-22 08:48:39,1392.9,WITHDRAWAL,c7a3d6b2-713e-425f-a284-5732f287070e,"Henryview, EG",FAILED
TXN03797,1842,2025-03-15 22:38:03,7783.51,TRANSFER,43d6b29d-b2ff-4d07-917f-186535cf63bf,"Port Jermaine, DZ",FAILED
TXN03798,1304,2025-12-28 17:54:28,9975.37,TRANSFER,c99c04f2-bb3d-4dcf-b18a-f0c174f146e6,"Lake Scott, GM",COMPLETED
TXN03799,1521,2025-08-09 12:56:28,9627.33,WITHDRAWAL,2fe63cc8-9416-4854-bf05-c5ccc50d751e,"Port Susanville, BB",FAILED
TXN03800,1481,2025-01-04 00:03:13,4110.14,DEPOSIT,70e6db97-7d5e-49bb-805c-beb8611d701e,"North Jonathan, YE",FAILED
TXN03801,1940,2025-08-16 09:00:30,5147.64,TRANSFER,859ce128-b268-430b-bf25-e17df4299222,"Hubershire, TL",COMPLETED
TXN03802,1856,2025-10-14 00:21:50,9817.43,DEPOSIT,d4d11c55-ed2b-4c3e-8a42-46fcf8a3e272,"Jayfort, BJ",PENDING
TXN03803,1684,2025-05-11 11:40:57,3941.06,TRANSFER,1c84a012-3fa5-4a7f-b9f5-86645b41db5f,"West Hunterside, TN",PENDING
TXN03804,1259,2025-07-22 20:15:55,1305.28,DEPOSIT,38d3c4c4-7403-47ce-8e5d-790e10c42bfb,"Lake Lisastad, BF",COMPLETED
TXN03805,1869,2025-06-22 12:06:37,6979.43,TRANSFER,779212ee-3ba1-40f0-975f-36ef35a7da65,"Hornbury, CA",COMPLETED
TXN03806,1315,2025-12-24 05:30:37,6876.03,TRANSFER,315960cb-fd28-40ce-b9f1-0a219cbfbe47,"Shellyport, SI",PENDING
TXN03807,1275,2025-05-03 17:02:09,1826.54,TRANSFER,28efcc8e-c466-44de-ba8c-66c1e4cb0f8d,"Santiagostad, UZ",PENDING
TXN03808,1053,2025-08-20 20:24:46,3539.93,TRANSFER,86863614-06dc-435b-b25c-5d17e526b402,"South Amy, AM",COMPLETED
TXN03809,1352,2024-12-30 17:54:18,3593.62,DEPOSIT,2c3e080f-2697-4d75-b8d9-80dd0f0d00bb,"New Dianafort, BS",PENDING
TXN03810,1471,2025-11-13 17:11:57,2188.21,TRANSFER,85bf10c0-1f09-4e90-80d0-093df19abca9,"Michaelbury, UG",FAILED
TXN03811,1025,2025-12-29 04:18:06,6980.41,WITHDRAWAL,69dce3aa-91fa-47fe-92c7-0006b31dfc5e,"East Jimmyland, LR",COMPLETED
TXN03812,1953,2025-10-22 13:17:33,3750.1,DEPOSIT,9fb3cbf4-e4c7-402d-879e-b033e82cc297,"Shahville, PK",FAILED
TXN03813,1622,2025-05-11 08:03:28,8242.29,TRANSFER,329c844e-0790-4d2a-9efd-76beca209861,"East Alexander, TG",FAILED
TXN03814,1226,2025-07-10 13:25:34,6324.4,DEPOSIT,dd1d0677-6f17-4420-8b5b-8d4b0e830bfd,"New Justinland, PT",COMPLETED
TXN03815,1560,2025-05-02 08:55:40,9102.38,TRANSFER,bbf77d6e-cb98-478b-b46a-13cf2b573ecd,"Davidbury, AR",FAILED
TXN03816,1426,2025-01-16 20:03:13,7413.84,TRANSFER,6c56a1fd-8bd7-4b16-a011-eba583637de0,"Bankshaven, ME",FAILED
TXN03817,1036,2025-10-11 20:26:26,2457.66,TRANSFER,8a8cb8fb-aeca-419c-9736-7c2b53152dbb,"Stefanietown, TZ",PENDING
TXN03818,1631,2025-05-03 07:20:51,5235.41,DEPOSIT,55d37793-4dbc-4679-98d2-c380c0c85610,"West Christinemouth, EE",COMPLETED
TXN03819,1613,2025-11-24 14:38:58,161.23,TRANSFER,4a908514-9f3d-407c-a98c-970f640d354a,"Andersonburgh, SC",FAILED
TXN03820,1655,2025-06-05 07:51:22,9010.32,WITHDRAWAL,e9491f6c-8a49-4574-9ab8-e8da56d05a58,"West Katieberg, BB",COMPLETED
TXN03821,1144,2025-04-22 05:47:16,2641.27,TRANSFER,a6bba95a-39d8-4dac-ab3a-4a37f7b7ab26,"Kathymouth, BD",COMPLETED
